user_id,name,age,gender,education,location,skills,channel
45730,Rebecca Evans,48,Male,High School,Patiala,java,WhatsApp
45731,Katie Swanson,43,Male,High School,Chandigarh,nlp;sales,Facebook
45732,Timothy Price,54,Female,MSc,Amritsar,docker,Govt_Website
45733,Rachel Rodgers,26,Female,BSc,Jalandhar,nodejs;aws;communication;nlp;accounting;marketing,WhatsApp
45734,Chris Rodriguez,47,Other,High School,Firozpur,django,Newspaper
45735,Andrea Benjamin,33,Female,Diploma,Firozpur,nodejs;dl;aws;marketing;accounting,Facebook
45736,Kelly Sutton,22,Female,Diploma,Mohali,kubernetes;excel;project_management;django;sales,Facebook
45737,Angela Wagner,27,Female,MSc,Jalandhar,sql;django,Newspaper
45738,Brandi Potter,18,Male,MBA,Mohali,docker;communication,WhatsApp
45739,Jasmine Hunter,41,Male,MSc,Mohali,ml;flask;dl;aws,Referral
45740,Mr. Kyle Ryan,22,Male,Diploma,Ludhiana,java;hr;kubernetes,Facebook
45741,Frank Shepherd,48,Other,MSc,Patiala,nodejs;python;django;excel;project_management;java,Newspaper
45742,Robert Walker,26,Other,Diploma,Patiala,project_management;marketing;excel,Newspaper
45743,Brent Bauer,30,Other,BCom,Jalandhar,excel;docker;project_management;accounting,WordOfMouth
45744,Douglas Williams,42,Female,BTech,Hoshiarpur,hr;python,WordOfMouth
45745,Johnny Harris,33,Other,BA,Hoshiarpur,accounting;nlp;communication;dl;django;ml,WhatsApp
45746,Toni Dyer,51,Other,BSc,Chandigarh,sales;nlp,Newspaper
45747,Theresa Rivers,55,Other,BA,Mohali,accounting;nlp;dl;python;sales,Govt_Website
45748,William Woods,53,Female,BCom,Firozpur,django;excel,Referral
45749,Dr. James Harrington,54,Male,BCom,Amritsar,django,WhatsApp
45750,Anthony Silva,34,Female,BSc,Firozpur,nlp;java;marketing,Govt_Website
45751,Nicole Morrison,32,Male,BSc,Amritsar,docker;communication;project_management;nlp;aws,WordOfMouth
45752,Elizabeth Gonzalez,33,Other,MBA,Jalandhar,marketing;python,Govt_Website
45753,Cindy Brock,30,Male,BSc,Firozpur,django;accounting;communication;hr,Facebook
45754,Pamela Wang,28,Male,BCom,Firozpur,excel;sales;c++,WordOfMouth
45755,Mark Marshall,41,Male,MSc,Firozpur,dl,Facebook
45756,Michele Hodge,42,Male,BCom,Ludhiana,dl;docker;nlp;python;marketing;flask,Referral
45757,Cynthia Estrada,38,Female,BSc,Chandigarh,kubernetes;aws;dl,Facebook
45758,Edward Edwards,47,Female,BTech,Jalandhar,marketing;flask;python;react;nodejs,Facebook
45759,Jeffrey Hawkins,35,Female,High School,Amritsar,nlp;ml;python,Referral
45760,James Chung,54,Male,BCom,Chandigarh,sql,Newspaper
45761,Taylor Harding,38,Male,Diploma,Chandigarh,sales,Govt_Website
45762,Elizabeth Hill,22,Other,Diploma,Firozpur,aws;c++;flask,Newspaper
45763,Matthew Cook,37,Other,MSc,Mohali,ml;java,Govt_Website
45764,Joseph Gonzales,26,Other,MBA,Hoshiarpur,dl;python,WhatsApp
45765,Ernest Cuevas,27,Female,Diploma,Hoshiarpur,aws;java;sales;nodejs;communication,Referral
45766,Michele Wang,48,Male,BCom,Jalandhar,java;docker;project_management;sales;excel,Referral
45767,Eric Edwards,34,Other,BCom,Bathinda,flask;java;project_management;communication,Newspaper
45768,Ryan Banks,28,Female,BCom,Patiala,react;c++;docker,WhatsApp
45769,Alexander Andrade,53,Female,BSc,Ludhiana,communication;django;ml,Referral
45770,Joshua Brown,49,Female,BTech,Jalandhar,sql;c++,Facebook
45771,Cassandra Fitzgerald,23,Male,Diploma,Mohali,c++;python;ml;flask,WordOfMouth
45772,Keith Arnold,34,Male,MSc,Amritsar,flask;accounting;sales;kubernetes,Newspaper
45773,Stephen Smith,40,Female,Diploma,Jalandhar,communication;excel;kubernetes;python;aws,Govt_Website
45774,David Simmons,23,Male,BCom,Chandigarh,kubernetes;accounting;java;marketing;flask;c++,WhatsApp
45775,Stephanie Melton,20,Male,BTech,Bathinda,aws,Govt_Website
45776,Susan Harvey,43,Female,BSc,Jalandhar,nodejs;python;marketing;react,WordOfMouth
45777,Rebecca Hayden,24,Female,BTech,Ludhiana,docker;java;nlp;sales;c++;excel,WhatsApp
45778,Bradley Holland,34,Female,BCom,Chandigarh,aws;python;react;ml;communication;django,WhatsApp
45779,Daniel Stone,32,Female,BSc,Chandigarh,flask;nlp;nodejs;c++,WordOfMouth
45780,Deborah Rodriguez,33,Other,BTech,Ludhiana,sales;nlp;flask;docker;marketing;nodejs,Newspaper
45781,Christopher Wallace,36,Other,High School,Mohali,hr;excel;sql;project_management;nodejs,WhatsApp
45782,Terri Odom,47,Other,MSc,Firozpur,dl;communication;sql;flask,WhatsApp
45783,Beverly Brown,26,Other,MBA,Hoshiarpur,sales;flask;kubernetes;excel,Newspaper
45784,Natalie Paul,39,Male,BA,Chandigarh,flask,Facebook
45785,Rebecca Phillips,55,Other,BSc,Mohali,nlp;c++;aws;django,Newspaper
45786,Anna Reeves,45,Female,BCom,Patiala,dl;flask;sql;marketing;kubernetes,Newspaper
45787,Zachary Willis,23,Other,MSc,Amritsar,sales;dl;marketing,WordOfMouth
45788,Tracy Castillo,21,Male,Diploma,Mohali,communication;sql,Newspaper
45789,Tyler Harrison,54,Female,Diploma,Mohali,nodejs;communication;project_management;java;hr,Newspaper
45790,Jeremy Quinn,50,Male,BTech,Patiala,flask,WordOfMouth
45791,Luis Avila,30,Female,BTech,Mohali,excel,WordOfMouth
45792,Steven Montgomery,32,Female,BSc,Ludhiana,react;hr;nodejs;excel,WhatsApp
45793,James Henderson,51,Other,BCom,Hoshiarpur,c++;sales;aws,Govt_Website
45794,Troy Mack,50,Other,BA,Jalandhar,c++,WordOfMouth
45795,David Adams,26,Male,MSc,Mohali,project_management,Facebook
45796,Paul Sherman,37,Other,Diploma,Amritsar,project_management;hr,Newspaper
45797,Catherine Baxter,19,Other,BCom,Patiala,django;marketing;java,WordOfMouth
45798,Mary Johnson,33,Female,MSc,Ludhiana,dl;hr;c++,Newspaper
45799,Jamie Lewis,24,Female,Diploma,Hoshiarpur,project_management,Facebook
45800,Nancy Solis,38,Female,BSc,Jalandhar,c++;sql;accounting;flask;docker;java,Facebook
45801,Tracy Grant,20,Female,Diploma,Firozpur,excel;python;marketing;nlp;sql,Referral
45802,Paige Werner,42,Other,BA,Amritsar,nodejs;dl,Govt_Website
45803,Christina Reyes,46,Other,High School,Bathinda,django,WordOfMouth
45804,Kyle Evans,24,Other,High School,Hoshiarpur,communication;excel;aws;python;project_management;marketing,Referral
45805,Alexander Faulkner,53,Other,Diploma,Patiala,java;django;excel;aws;kubernetes;docker,Facebook
45806,Philip Patterson,38,Other,High School,Chandigarh,flask;marketing;excel,Facebook
45807,Peter Smith,50,Other,BA,Patiala,docker,Facebook
45808,Terri Martinez,45,Other,High School,Bathinda,django;java;nlp;aws,WordOfMouth
45809,Adam Brown,31,Female,BA,Jalandhar,flask;django;sales,Govt_Website
45810,William Turner,20,Male,BCom,Bathinda,docker,Newspaper
45811,Dylan Griffith,24,Female,BSc,Firozpur,hr;marketing;accounting;c++;django,Govt_Website
45812,Jason Stanley,45,Female,BSc,Ludhiana,aws;project_management;sales;nodejs;communication,Govt_Website
45813,Amber Lopez,50,Other,BTech,Jalandhar,communication;accounting,WhatsApp
45814,Mark Thomas,33,Female,BA,Firozpur,react;c++;dl,Facebook
45815,Laura Brown,45,Other,High School,Ludhiana,excel,WordOfMouth
45816,Melissa Becker,37,Male,MSc,Chandigarh,django,Referral
45817,Ashley Ellis,30,Male,BA,Bathinda,ml,Newspaper
45818,John Wallace,52,Male,MSc,Patiala,sql;dl;docker,Referral
45819,Lauren Ortega,30,Other,BA,Chandigarh,project_management;sales;java;nodejs,Newspaper
45820,Hannah Melendez,30,Male,BTech,Ludhiana,aws;python;flask;react,WordOfMouth
45821,Tiffany Banks,26,Male,BA,Mohali,aws;react,Govt_Website
45822,Timothy Foster,35,Other,High School,Bathinda,docker,Govt_Website
45823,Steven Mcpherson,28,Female,BTech,Bathinda,nodejs;docker;kubernetes;hr;communication,Newspaper
45824,Robert Sosa,46,Other,High School,Jalandhar,sql;react,WhatsApp
45825,David Hicks,24,Male,MBA,Amritsar,communication;react;project_management;django;docker;dl,Newspaper
45826,Eduardo Camacho,49,Other,BCom,Firozpur,aws,Facebook
45827,Tiffany Carr,41,Male,BSc,Ludhiana,flask;accounting;kubernetes,Referral
45828,Patricia Massey,27,Female,MBA,Patiala,ml,WhatsApp
45829,Ronald Lucas,21,Female,BA,Patiala,react;communication;nlp;ml;flask;aws,Newspaper
45830,Keith Moore,37,Other,BA,Bathinda,dl;django;nlp;excel;flask;ml,Newspaper
45831,Julie Roberts,27,Other,BTech,Mohali,communication;hr;django;react;aws,Govt_Website
45832,Ronald Harrington,28,Female,High School,Ludhiana,marketing,WhatsApp
45833,Kristen Johnson,33,Female,BSc,Jalandhar,kubernetes;python;dl;nlp,Newspaper
45834,James Webb,24,Other,BTech,Firozpur,nlp;marketing;django,Govt_Website
45835,Luis Williams,39,Other,High School,Ludhiana,nodejs;sql,WhatsApp
45836,Tiffany Hardy,25,Male,BTech,Hoshiarpur,dl;excel;flask;c++;hr,WordOfMouth
45837,David Reynolds,45,Female,High School,Jalandhar,django;marketing;sales;nlp,WhatsApp
45838,Heather Spencer,29,Other,Diploma,Firozpur,hr;docker;java;flask,WordOfMouth
45839,Jerry Rivers,45,Male,Diploma,Bathinda,kubernetes;project_management;c++;dl;accounting,Newspaper
45840,John Stone,43,Male,BA,Jalandhar,ml;java;communication;c++,WordOfMouth
45841,Cindy Carney,18,Female,MBA,Chandigarh,django;react;nodejs;excel;nlp,Referral
45842,Ricky Banks,37,Male,BA,Amritsar,docker;c++,Facebook
45843,John Durham,45,Female,BSc,Patiala,c++;marketing;flask,WordOfMouth
45844,Dennis Vasquez,44,Other,BSc,Bathinda,marketing;project_management,Newspaper
45845,Andrew Hoffman,19,Female,Diploma,Jalandhar,marketing;django;dl;flask,Referral
45846,Melissa Mitchell,20,Female,MBA,Bathinda,kubernetes,WhatsApp
45847,Christine Anderson,31,Female,BSc,Jalandhar,hr;communication,Govt_Website
45848,Justin Johnson,35,Other,Diploma,Bathinda,react;c++;django;nodejs;python;aws,Referral
45849,Vanessa Palmer,32,Female,BA,Amritsar,sql;flask,WhatsApp
45850,Julie Frye,32,Other,MBA,Amritsar,kubernetes;excel;communication;hr;java;sales,Newspaper
45851,Michelle Chandler,36,Male,MBA,Mohali,java;excel;dl,WhatsApp
45852,Kyle Gutierrez,28,Other,BTech,Bathinda,aws;project_management;accounting;java,Newspaper
45853,Brittany Hughes,47,Other,BSc,Jalandhar,kubernetes;sales;dl;aws,Newspaper
45854,Vickie Hampton,33,Male,MSc,Bathinda,kubernetes;nodejs;ml;nlp,WhatsApp
45855,Richard Lyons,36,Other,BCom,Bathinda,ml;project_management;kubernetes;sql,Facebook
45856,Jessica Henry,23,Female,MBA,Ludhiana,sales;ml;project_management;kubernetes,Facebook
45857,Billy Montoya,46,Male,High School,Chandigarh,aws;java,Newspaper
45858,Stephanie Price,32,Other,MSc,Bathinda,dl;java,WordOfMouth
45859,Christopher Clark,31,Female,MSc,Hoshiarpur,marketing;hr;react;docker,Govt_Website
45860,Trevor Willis,18,Female,MSc,Patiala,communication;react,WordOfMouth
45861,Shane Martinez,40,Other,MBA,Mohali,aws;ml;dl;excel;c++,WhatsApp
45862,Keith Bartlett,28,Female,BTech,Amritsar,accounting;c++;sales;kubernetes;aws;sql,Govt_Website
45863,Cindy Gonzalez,50,Female,BCom,Ludhiana,java;marketing;django;nlp,WordOfMouth
45864,Jennifer Reynolds,35,Male,MSc,Bathinda,nodejs,Govt_Website
45865,Austin Lee,32,Male,BA,Firozpur,aws,WhatsApp
45866,Leslie Thornton,51,Female,BCom,Jalandhar,nlp;accounting,Referral
45867,Christine Aguirre,23,Other,BSc,Hoshiarpur,kubernetes;aws;communication;sql,Govt_Website
45868,Jeffrey Benson,46,Male,MSc,Chandigarh,aws;react,Newspaper
45869,Megan Spears,29,Female,BA,Hoshiarpur,python;marketing;flask;nodejs;communication;kubernetes,WhatsApp
45870,Christine Lang,42,Other,High School,Mohali,sql;hr;react;excel;nlp,WhatsApp
45871,Kathryn Vasquez,32,Other,MBA,Bathinda,dl;nodejs,Referral
45872,Martin Boyle,41,Male,MBA,Firozpur,ml;dl;python;excel,Govt_Website
45873,Breanna Taylor,21,Male,MSc,Jalandhar,marketing,WordOfMouth
45874,Kevin Santos,44,Other,BTech,Amritsar,ml;dl,WhatsApp
45875,Christina Gordon,31,Female,BTech,Bathinda,accounting;docker;nodejs;kubernetes;python,Referral
45876,Jennifer Maxwell,32,Female,BTech,Chandigarh,hr;communication;docker;dl;python;react,Facebook
45877,Matthew Leonard,29,Female,BCom,Hoshiarpur,hr;nlp;nodejs;aws;accounting,Referral
45878,Emily Jones,40,Male,High School,Jalandhar,marketing,WordOfMouth
45879,Chloe Johnson,34,Female,BCom,Ludhiana,aws,Facebook
45880,Rebecca Crawford,50,Female,MBA,Mohali,python;hr;django;aws;marketing,WhatsApp
45881,Anthony Martinez,46,Female,Diploma,Hoshiarpur,excel,WordOfMouth
45882,Jacob Williams,53,Other,BCom,Mohali,sql;ml;dl,Newspaper
45883,Monique Moran,43,Other,BSc,Jalandhar,hr;accounting;excel,WhatsApp
45884,Johnny Peterson,31,Male,BSc,Jalandhar,nodejs;project_management;react;c++,WhatsApp
45885,Daniel Vargas,37,Female,BA,Bathinda,marketing,Govt_Website
45886,Danny Goodman,50,Male,BA,Chandigarh,project_management;excel;accounting,WordOfMouth
45887,Suzanne Clark,47,Other,Diploma,Bathinda,docker;hr;ml,Newspaper
45888,Robert Evans,29,Other,High School,Mohali,python;django;hr;react,WordOfMouth
45889,Robert Perkins,29,Male,MSc,Firozpur,django;excel;sql,WordOfMouth
45890,Jerry West,28,Female,BTech,Ludhiana,communication,Facebook
45891,Brad Higgins,50,Other,BTech,Bathinda,c++;excel;nodejs;sales;hr;flask,Referral
45892,Gabriel Campbell,52,Other,BSc,Chandigarh,aws;marketing,WordOfMouth
45893,Katherine Ortiz,48,Other,High School,Chandigarh,project_management;c++;accounting,Referral
45894,Laura Ballard,19,Male,BCom,Chandigarh,hr,Govt_Website
45895,Jacqueline Morrow,45,Other,BCom,Ludhiana,hr,WordOfMouth
45896,Chad Mitchell,45,Male,MSc,Hoshiarpur,project_management;hr;aws;accounting;excel,Newspaper
45897,Bruce Joseph,47,Male,BA,Hoshiarpur,marketing;react;django,Facebook
45898,Jason Lozano,19,Other,MSc,Jalandhar,project_management;sales;dl;kubernetes;nlp;react,Govt_Website
45899,Colin Simpson,35,Other,BSc,Mohali,aws;project_management;nlp;docker;communication,Facebook
45900,Michael Holmes,29,Male,MSc,Jalandhar,project_management;communication;react,WhatsApp
45901,Stephen Li,40,Male,High School,Bathinda,python;accounting,Govt_Website
45902,Derrick Jackson,44,Male,BCom,Chandigarh,dl;marketing;sql;python,Newspaper
45903,Kristi Smith,31,Male,BA,Patiala,nlp;nodejs;c++;docker,Facebook
45904,Gary Jones DDS,33,Male,MBA,Firozpur,python;java;nodejs;project_management;django,Govt_Website
45905,Jamie Morrison,52,Female,BSc,Hoshiarpur,communication;nlp;sql;react;c++;hr,Facebook
45906,Charles Henderson,54,Female,MBA,Mohali,java;project_management;kubernetes;flask;python,WhatsApp
45907,Robert Campbell,51,Male,BSc,Jalandhar,kubernetes;project_management,WhatsApp
45908,Shelly Jones,50,Male,BA,Patiala,hr;flask;excel;python;sales,WordOfMouth
45909,Steven Brock,39,Other,BTech,Chandigarh,django;python;sales;ml;docker;communication,Facebook
45910,Sherry Wilson,33,Male,MBA,Firozpur,ml;react;accounting;python;docker,Facebook
45911,Sierra Mitchell,31,Female,BCom,Ludhiana,hr;aws;c++;communication;docker,WhatsApp
45912,Nicholas Rice,37,Other,MBA,Bathinda,nodejs;java;react;aws;project_management,Newspaper
45913,Jacqueline Larson,23,Male,BA,Jalandhar,nodejs;accounting;project_management;python;docker,Referral
45914,Amy Avila,50,Female,BSc,Amritsar,flask;communication;java,Newspaper
45915,Nancy Turner,28,Male,MSc,Amritsar,aws;ml;docker;flask,Facebook
45916,Kristine Compton,44,Female,BTech,Hoshiarpur,sql;c++;nlp;project_management;react;accounting,Newspaper
45917,Michael Shannon,48,Other,BTech,Patiala,nodejs;excel;sales,Newspaper
45918,Amy Velazquez,29,Female,MBA,Amritsar,communication;flask,WordOfMouth
45919,Lisa Lee,20,Other,Diploma,Mohali,c++;accounting,WhatsApp
45920,Roy Coleman,33,Other,High School,Firozpur,java;sales;marketing;python;sql;communication,WhatsApp
45921,Martha White,38,Other,BCom,Chandigarh,java;marketing,WhatsApp
45922,Barbara Young,38,Female,MSc,Ludhiana,docker;sql;project_management;kubernetes;marketing;hr,WhatsApp
45923,Melinda Austin,48,Female,MSc,Jalandhar,react;hr;sql;nlp;ml,WordOfMouth
45924,Kathy Dickerson,21,Male,BA,Ludhiana,aws;nodejs;sql;communication;flask,Referral
45925,Jennifer Rivera,48,Male,High School,Hoshiarpur,sales;marketing;accounting,Facebook
45926,John Smith,18,Female,MSc,Mohali,python;excel;accounting;react,Referral
45927,Jennifer Dawson,32,Other,Diploma,Firozpur,flask;kubernetes;ml,Referral
45928,Ian Reynolds,41,Other,MBA,Chandigarh,sql;c++;django;java,Referral
45929,Andrea Gonzalez,31,Female,MSc,Ludhiana,aws;kubernetes;sales;communication;excel;marketing,Referral
45930,Amanda Holt,39,Female,BTech,Amritsar,ml;project_management;accounting;flask;dl;nlp,Govt_Website
45931,Randy Barnes,27,Female,Diploma,Ludhiana,ml;communication,Facebook
45932,Jennifer White,54,Female,MBA,Bathinda,communication;flask;sql,Govt_Website
45933,Melanie Robertson,40,Female,High School,Chandigarh,project_management;accounting;flask;docker;ml;java,WhatsApp
45934,Jennifer Williams,28,Other,Diploma,Amritsar,hr;java;python;nodejs;django,WordOfMouth
45935,Roberta Richardson,46,Male,BSc,Hoshiarpur,accounting;nlp,Newspaper
45936,Nicole James,50,Other,BSc,Amritsar,ml;nodejs,WordOfMouth
45937,Nicole Butler,29,Male,MSc,Firozpur,ml;marketing,WordOfMouth
45938,Eugene Ryan,50,Other,BA,Firozpur,nodejs;aws;accounting;django;marketing;project_management,Newspaper
45939,Keith Nichols,33,Male,High School,Chandigarh,hr;flask;dl,Facebook
45940,John Wilson,36,Male,BTech,Mohali,excel,WordOfMouth
45941,Jennifer Hickman,41,Female,BA,Firozpur,sales;docker;excel;python;nodejs;dl,WhatsApp
45942,Elizabeth Berger,33,Other,BA,Mohali,python;ml;kubernetes;flask;sql;excel,Facebook
45943,Kristen Russell,28,Male,MBA,Jalandhar,project_management;flask;communication;java;docker;hr,Govt_Website
45944,Jessica Robles,34,Female,MSc,Bathinda,django;marketing;c++;ml;kubernetes;communication,Facebook
45945,Dakota Shannon,31,Male,BTech,Chandigarh,nodejs,Facebook
45946,Brittany Lewis,27,Other,MSc,Firozpur,project_management;django;hr;flask;nodejs,WordOfMouth
45947,Shannon Bryan,44,Other,BCom,Chandigarh,python,WhatsApp
45948,Bryan Sanchez,43,Other,High School,Mohali,nlp,Newspaper
45949,Beth Gonzales,49,Female,BSc,Amritsar,nlp;java;aws,Facebook
45950,Seth Jennings,25,Male,MBA,Chandigarh,sales;react;c++,Govt_Website
45951,Allison Hall,54,Male,BSc,Jalandhar,nlp;sql,Facebook
45952,Grace Hernandez,19,Other,High School,Firozpur,marketing,WordOfMouth
45953,David Turner,22,Male,BCom,Hoshiarpur,sql;ml;project_management;nlp;django;aws,Newspaper
45954,Alex Martin,31,Male,Diploma,Patiala,hr;excel;django;sql,Referral
45955,Mario Edwards,21,Female,MBA,Bathinda,nodejs;accounting;aws;project_management,Facebook
45956,Lisa Watson,45,Other,BA,Ludhiana,docker,Facebook
45957,Curtis Brown,18,Other,BA,Patiala,project_management;flask,Govt_Website
45958,Heather Reilly,22,Other,BCom,Chandigarh,django,Newspaper
45959,Jeffrey Stark,23,Female,BCom,Chandigarh,sql;hr;nlp,Govt_Website
45960,Deanna Morrow,29,Female,MSc,Bathinda,c++;communication,Referral
45961,Patrick Warren,37,Female,BTech,Ludhiana,django;kubernetes;c++;react;sql;nlp,Govt_Website
45962,Brandy Wu,28,Other,MSc,Amritsar,marketing,WordOfMouth
45963,Ronald Christensen,50,Other,BTech,Amritsar,nodejs;python;docker;excel,WhatsApp
45964,Michael Craig,49,Male,Diploma,Jalandhar,dl;django;sql;hr;ml;aws,WhatsApp
45965,Catherine Harris,19,Male,MSc,Mohali,c++;communication,Govt_Website
45966,Brian Pierce DDS,23,Other,Diploma,Chandigarh,project_management,WordOfMouth
45967,Jennifer Ramos,21,Male,Diploma,Bathinda,react;sales;nlp;dl;hr;excel,Newspaper
45968,Mr. Justin Davis,54,Female,High School,Ludhiana,nodejs;nlp;flask;hr;django;aws,WhatsApp
45969,Rebecca Sloan,18,Male,MSc,Patiala,react;accounting;sql;marketing;java,WordOfMouth
45970,Kenneth Weeks,18,Female,High School,Jalandhar,sql;kubernetes;dl;accounting,WordOfMouth
45971,Paul Williams,22,Female,BTech,Patiala,docker;marketing;c++,WhatsApp
45972,Megan Baker,18,Other,Diploma,Bathinda,marketing,Facebook
45973,Susan King,50,Other,BCom,Mohali,react;sales,Facebook
45974,Lisa Dennis,18,Other,BSc,Mohali,python;sales,Newspaper
45975,Brett Frank,54,Female,BA,Hoshiarpur,dl,WordOfMouth
45976,Katie Anderson,38,Male,Diploma,Jalandhar,nodejs,Referral
45977,Jennifer Stewart,37,Male,BSc,Ludhiana,docker;sales;excel;java,Newspaper
45978,Stephen Nichols,35,Other,BTech,Firozpur,nlp;django;aws,Referral
45979,Danielle Williams,30,Male,MBA,Chandigarh,marketing;kubernetes;project_management;communication;flask;python,Referral
45980,Joanna James,25,Male,Diploma,Ludhiana,sql;c++;docker;project_management;excel,Referral
45981,Dean Ayala,41,Male,MBA,Jalandhar,sql;django;java;project_management,Referral
45982,Ann Barry,24,Other,BCom,Chandigarh,docker,WhatsApp
45983,Keith Chavez,18,Female,BCom,Firozpur,marketing,Referral
45984,John Oconnor,33,Male,BCom,Chandigarh,docker;hr;c++,Newspaper
45985,Matthew Frank,24,Other,BTech,Ludhiana,docker,Facebook
45986,Dana Gutierrez,55,Male,BSc,Jalandhar,excel,Referral
45987,Andrea Mercer,28,Other,BA,Amritsar,sql;nodejs;flask,Newspaper
45988,Paula White,29,Female,Diploma,Ludhiana,aws;c++;java;communication;nodejs;dl,Newspaper
45989,Beverly Robertson,35,Other,BSc,Hoshiarpur,project_management;docker;accounting;hr;marketing,Facebook
45990,Alexander Mcdonald,29,Male,High School,Firozpur,django,Govt_Website
45991,Alex Pierce,47,Other,Diploma,Mohali,react,Referral
45992,Tracy Day,18,Male,MSc,Ludhiana,hr;java;c++;accounting,Referral
45993,Rhonda Velez,28,Male,BCom,Amritsar,aws;hr;communication;django;docker;java,WhatsApp
45994,Brenda Adams,18,Male,Diploma,Chandigarh,excel,Govt_Website
45995,Heather Aguirre,37,Male,BSc,Ludhiana,docker;sql,WhatsApp
45996,Michael King,49,Other,BTech,Firozpur,django;sales;flask;dl,Referral
45997,Zachary Shelton,33,Female,BA,Patiala,communication,Facebook
45998,Randy Martin,31,Female,High School,Mohali,hr;aws;excel;nodejs,Referral
45999,Nathaniel Lopez,26,Other,BCom,Bathinda,django,Govt_Website
46000,Nicholas Cantrell,41,Female,MBA,Bathinda,accounting,Newspaper
46001,Sarah Lee,44,Female,MSc,Patiala,react;marketing;java;aws;accounting,WordOfMouth
46002,Lori Thompson,55,Female,BSc,Chandigarh,sales,Newspaper
46003,Vanessa Oneill,53,Other,BSc,Chandigarh,docker;aws,Facebook
46004,Christopher Hunter,44,Other,BA,Bathinda,django;java;hr;excel;sales,Referral
46005,Douglas Ali,22,Male,BSc,Chandigarh,nodejs;excel;django,WordOfMouth
46006,Elizabeth Martinez,36,Other,Diploma,Ludhiana,aws;docker;c++;nodejs;ml;accounting,WhatsApp
46007,Michael Klein,45,Female,BA,Ludhiana,docker;dl;sales;ml;python,Referral
46008,Wendy Dominguez,20,Other,MBA,Amritsar,python;sales;accounting;hr;c++;ml,Facebook
46009,Robert Lee,53,Male,Diploma,Hoshiarpur,kubernetes;python;nodejs;flask,Govt_Website
46010,Alison Mendez,52,Male,Diploma,Hoshiarpur,marketing;ml;nlp;flask,Facebook
46011,Zachary Shepard,46,Other,BA,Hoshiarpur,sales,Referral
46012,Samuel Brown,23,Female,MSc,Firozpur,python;communication,WhatsApp
46013,Michael Smith,29,Male,BTech,Amritsar,project_management;ml,Referral
46014,Curtis Williams,19,Male,BSc,Patiala,dl,Govt_Website
46015,Tiffany Craig,30,Male,Diploma,Amritsar,flask,WhatsApp
46016,Jason Singh,30,Other,MBA,Ludhiana,c++;kubernetes;project_management;aws,Newspaper
46017,Cory Smith,50,Other,BTech,Amritsar,dl;kubernetes,Referral
46018,Heidi Cobb,20,Female,BSc,Firozpur,java;react;kubernetes,Referral
46019,Patty Flowers,18,Male,BA,Chandigarh,excel;react,Facebook
46020,Faith Little,36,Female,MSc,Firozpur,project_management,Facebook
46021,Emily Bates,21,Male,MSc,Mohali,c++;project_management,Referral
46022,Cheryl May,39,Male,High School,Chandigarh,java;aws;ml;accounting;kubernetes,Newspaper
46023,David Nielsen,24,Male,MSc,Amritsar,django;project_management;accounting;kubernetes,WhatsApp
46024,Angela Hayes,52,Female,BA,Hoshiarpur,java;react,Facebook
46025,Annette Davis,37,Female,BA,Patiala,marketing;dl;hr;sql,Newspaper
46026,Anthony Obrien,24,Female,BTech,Chandigarh,docker,WhatsApp
46027,Sharon Johnson,52,Male,Diploma,Bathinda,java;react,WhatsApp
46028,Renee Johnson,34,Male,BTech,Hoshiarpur,nlp;c++;react;hr;java,Referral
46029,Jason Rowe,49,Other,Diploma,Bathinda,nodejs;flask;django;docker,Facebook
46030,Roberto Chung,34,Male,BTech,Firozpur,flask;aws,Facebook
46031,Casey Flores,50,Female,Diploma,Ludhiana,react;sql;marketing;hr,Newspaper
46032,Sharon Smith,18,Other,MSc,Jalandhar,hr;java;nlp;project_management;ml;react,WordOfMouth
46033,Cody Wells,18,Male,MSc,Patiala,accounting;docker;sales;aws;project_management;c++,WhatsApp
46034,Deborah Price,41,Other,BA,Jalandhar,marketing,Newspaper
46035,Nathan Larson,27,Female,BTech,Patiala,python;django;communication;aws;sales,Govt_Website
46036,Nicholas Nelson,32,Other,BA,Hoshiarpur,accounting,Referral
46037,Cole Lucas,51,Other,BCom,Firozpur,hr;c++;java;ml,Govt_Website
46038,Heather Carpenter,48,Male,MSc,Bathinda,python;accounting;sql;react;docker;communication,WordOfMouth
46039,Emily Blackburn,20,Other,BCom,Firozpur,python;project_management;java;accounting;communication,Facebook
46040,Brandi Sosa,48,Female,BSc,Firozpur,django;kubernetes,WhatsApp
46041,Tiffany Hernandez,23,Female,BTech,Chandigarh,react;django;aws,WhatsApp
46042,Matthew Johnson,28,Male,Diploma,Bathinda,communication;c++,WhatsApp
46043,Lisa Gibson,39,Female,BCom,Firozpur,flask;ml;nodejs;marketing,WordOfMouth
46044,Lori Craig,48,Other,Diploma,Patiala,sales,Newspaper
46045,Cheryl Bowers,37,Female,Diploma,Hoshiarpur,sales;python;dl,WhatsApp
46046,Michael Mcknight,49,Male,Diploma,Amritsar,nodejs,Newspaper
46047,Jason Hansen,23,Female,Diploma,Hoshiarpur,java;accounting,Newspaper
46048,Kelsey Martinez,53,Male,BSc,Mohali,dl;c++,Govt_Website
46049,Nicholas Hicks,30,Female,BA,Firozpur,nlp;c++;communication;project_management,Facebook
